ffc094ae-8dde-4706-bc2b-60967ee4dad7,38.887227,121.541704,38.937016,121.56253,17:15:00
fea30677-ab0d-4d40-83b3-2220e141d6b3,38.921201,121.647383,38.994421,121.595497,17:45:00
fe5e0efa-13fc-4949-82f4-561cbf0a6b4b,38.887227,121.541704,38.878202,121.671811,17:15:00
fab6e6f3-be99-49b0-9d14-fd8e093e8131,38.925287,121.643456,38.954369,121.600474,17:18:00
fa5b1b9c-1399-4673-81d9-95da499341e9,39.997,116.32716,40.01423,116.35353,17:15:00
f974fe2c-b1ab-4243-835b-673456647ea5,38.883282,121.538391,39.05046,121.782769,17:30:00
f9084651-8e97-462f-9bec-79a9923e81a2,39.997,116.32716,40.01423,116.35353,17:15:00
f6acffc5-1b16-4af2-9605-ebafe4758209,38.888118,121.54531,38.934349,121.584818,17:50:00
f57eb16f-2fe0-41b7-ae8c-203bdaa36d7b,38.85773,121.528063,38.933002,121.519178,17:15:00
f4c5affe-7a85-4307-a2b0-779e302cd76b,38.887227,121.541704,38.972638,121.55092,17:15:00
f458beef-ab23-4112-824b-d4b8942586e1,38.887227,121.541704,38.946,121.539177,17:15:00
f2e4fd8e-66b2-4c7d-b5dd-c16ff128f213,38.887227,121.541704,38.917976,121.656767,17:15:00
f260e49a-c08e-42df-a813-35743faad9a4,38.887177,121.541833,38.878109,121.514123,17:15:00
f235f18e-ecfa-4e87-bccb-823d246b53d6,38.887227,121.541704,38.89707,121.525575,17:15:00
f13b651f-5ce0-439f-b16c-25bb8fc65556,38.859683,121.523516,39.002416,121.61222,17:35:00
f0b58a4d-1df4-4d70-9d67-e6435cdf6dd1,38.887227,121.541704,38.887122,121.634484,17:15:00
f0a09f63-f2cc-4693-87ba-70bec7c052b0,38.887294,121.541532,38.857537,121.508997,17:15:00
f003f8a8-a758-4ead-8007-6a933f2d5e9c,38.921173,121.647368,38.921173,121.647368,17:15:00
ef6d4a8e-f8ca-4acd-a2b5-4d31c590c261,38.919534,121.637067,38.923176,121.591747,17:18:00
ee57426e-914e-4912-a181-fae73f7f8fbf,38.921201,121.647383,38.950514,121.587286,17:45:00
ede520d1-4a9a-4a15-8e33-59118e895939,38.8578,121.527947,38.951415,121.579052,17:15:00
ed16f22d-f221-486c-85c1-b0db0efe6cab,38.857506,121.527769,38.850598,121.397095,17:15:00
ec10b60e-209f-4a66-bc57-b4f166840afd,38.888176,121.545079,38.854251,121.442031,18:15:00
eb3115b2-8094-41de-8707-5fa054734c38,38.887227,121.541704,38.923956,121.60152,17:15:00
eaa7693a-2692-4207-986d-c5a85b339d34,38.848211,121.511784,38.895154,121.587744,17:15:00
e7e18972-6c73-4189-83b3-8a9dc4346f22,38.887361,121.541361,38.832447,121.503654,17:15:00
e5483caf-d26d-4f88-9e25-2a42677c0f90,39.997,116.32716,40.01423,116.35353,17:15:00
e44e39ce-1718-4990-b709-4ff56f159abe,38.857745,121.528032,38.938661,121.566591,18:15:00
e43557d2-0920-4845-be02-31f40d4dcef5,39.997,116.32716,40.01423,116.35353,17:15:00
e3ed8e90-9948-4b5f-a7db-14d47bd155ec,38.964321,121.59127,38.922056,121.656071,18:00:00
e1c62113-7fec-4e31-9f13-7e161884f06e,38.887177,121.541833,38.878109,121.514123,17:15:00
de3557cb-b969-43b4-8409-7da0baaa0fcb,38.887227,121.541704,38.946,121.539177,17:15:00
dc96e4d6-6b36-4dc3-a8d3-20f952eac8d2,23.122184,113.007559,23.1129008,113.0342705,17:03:00
dc3b1809-8075-4f88-8c70-f54ab928e206,38.898316,121.56673,38.917976,121.656767,17:23:40
dbdaf22e-1316-4f31-ba72-7ed016ba7e5a,38.887227,121.541704,38.938661,121.566591,17:15:00
da8f4d47-58e2-4ecc-915a-c6b0556ecdf5,38.874938,121.546077,38.954638,121.590329,17:26:40
da46e0fc-b41d-4b84-a52d-b5032e9fb2a0,38.887227,121.541704,38.923597,121.480037,17:15:00
d9cb7cdf-5632-432b-b85c-e9a9b66d1675,38.857506,121.527769,38.850598,121.397095,17:15:00
d91fb1ea-8ead-47fb-9fff-4670cdd4266f,38.891106,121.590331,38.947349,121.557738,17:30:00
d83967b9-4681-4fda-adf4-df7f7e50c9f3,39.997,116.32716,40.01423,116.35353,17:15:00
d596af23-147c-4575-9163-a91618d281b5,38.887227,121.541704,38.928981,121.531935,17:15:00
d5823e3a-524a-4b96-b988-8e2cfa1b17f1,38.887327,121.541532,38.832579,121.403439,17:45:00
d340a823-3797-4c35-a16f-5135d4ec47f7,38.887227,121.541704,38.967656,121.60488,17:15:00
d2ffa1bc-e23c-4208-a4de-f385d6601fa1,38.847666,121.512022,38.892033,121.649251,17:40:00
d0f2bb1e-ea99-4ff2-88a8-1a03ddf21c3f,38.84803,121.51189,38.9874,121.585537,17:15:00
ce5b1109-69d6-4b73-b504-3b19abdfdbc0,38.857781,121.527977,38.921122,121.647395,17:15:00
cd9d6064-8eae-4dd3-a55a-c94932f0f17a,38.847725,121.511966,38.989836,121.514666,17:15:00
cc7c531c-8bc3-4872-b78c-42dd2aa48ddc,36.257694,120.421631,36.16722,120.434344,17:00:00
cbad216d-b870-4d9e-9bd8-ac225c6af785,38.891773,121.624558,38.919443,121.657652,17:50:10
cade8964-5d58-4e92-aad7-3afa9024bfda,38.900143,121.574286,38.942154,121.574413,17:43:40
c9c34e11-f82f-41b6-a45f-40823aff04f2,38.888118,121.54531,39.000067,121.595724,17:50:00
c99cfe42-2f2e-45a6-9ea4-8d1eb535f316,39.997,116.32716,40.01423,116.35353,17:15:00
c983b100-7968-44bb-8073-c70bbbfe3ca1,38.921765,121.609293,38.942181,121.552927,17:26:10
c945d1c6-5e18-4ff7-b9e8-a5fbd8ce868c,38.919567,121.637067,38.927633,121.533723,17:27:00
c9107c83-22db-4386-ae74-94b0d5c2a047,38.887108,121.541834,38.989833,121.514667,17:15:00
c90be7fd-39be-416c-96f8-12a4498ce7e5,38.882922,121.545483,38.857507,121.527769,17:17:00
c64c5d5d-84fd-4b4d-a1b6-effd3365b33d,38.918476,121.630998,39.013962,121.608457,17:51:00
c5f6ae38-4578-48b9-8020-0c60499dbe2b,38.887227,121.541704,38.985831,121.388539,17:15:00
c5f4ca0a-29eb-42cf-8493-66a4cb81dcd5,38.887177,121.541833,38.878109,121.514123,17:15:00
c5e29643-c6d0-4729-82fc-d540308fbbcc,38.887177,121.541833,38.877765,121.507911,17:15:00
c4a47e4e-d383-4e77-a859-d15f143ea6c2,38.847725,121.511966,38.989836,121.514666,17:15:00
c4a17f05-9da5-4044-8a24-4aac7da89117,38.887327,121.541532,38.848251,121.400332,17:45:00
c420e333-b9c3-4da0-822b-eb2b1ae2fba8,38.887227,121.541704,38.946612,121.56194,17:15:00
c3d5eacb-f529-4840-964f-6e990b5fff07,38.847988,121.511854,38.923373,121.545289,18:15:00
c2f966b2-57dd-4942-9eaf-a22c1cae3d5a,38.887227,121.541704,38.946,121.539177,17:15:00
c2977842-3dc3-4a46-93da-fa381f087d07,39.997,116.32716,40.01423,116.35353,17:15:00
c218c6a7-f61e-4c07-a62b-86cf9b987038,38.848211,121.511784,38.919382,121.637112,17:15:00
c1e0a0be-3d04-43a6-9262-488282b79f66,38.889924,121.545877,38.912994,121.69193,18:00:00
c01a0ec7-f155-4a24-98c7-87d41506dae4,38.921095,121.648166,38.912706,121.572367,17:15:00
bfea4733-067e-4f3d-8c6c-921066ace3ad,38.946612,121.56194,38.972638,121.55092,17:46:04
bdc39c31-47df-4fa3-8b70-f2c9e33b0da6,38.887361,121.541361,38.831785,121.497635,17:15:00
b95a16d8-7ee1-44fa-87c0-f729adb2f493,38.848022,121.512024,38.877765,121.507911,17:15:00
b9495483-a7f9-420a-bcae-ca1fc5a16de1,38.887227,121.541704,38.906257,121.528736,17:15:00
b847a491-1594-4bd9-ba39-426ffa66a773,38.887227,121.541704,39.002789,121.602641,17:15:00
b7e3d2f4-f0b4-47e0-9e0a-dea8c540fa2e,38.888118,121.54531,38.973377,121.579442,17:50:00
b7c5e52d-ff49-41cb-a4f3-3fc00ef8e9ea,38.857781,121.527977,38.916168,121.630934,17:15:00
b747a8f3-9540-4a62-8930-4cfe61500b59,38.90113068,121.5747452,38.88990402,121.546257,19:30:00
b6a261c7-6e85-4422-9a33-8dd5c8b78f2e,41.69208,123.48444,41.814843,123.35388,17:10:00
b5b32a62-cde9-40f0-af6f-a3f02e031f07,38.918476,121.630998,38.941345,121.54708,17:20:10
b5549997-81d7-4935-843a-59bcbbafbe9f,38.84803,121.51189,38.983134,121.583616,17:15:00
b2deffa4-202e-4c7c-949a-12b1f894f9b5,39.997,116.32716,40.01423,116.35353,17:15:00
b26cd7ba-3ef0-4d2d-98ff-7394fe2faa36,38.848022,121.512024,38.887818,121.50005,17:15:00
b2077458-03d5-450d-a855-447bd1f3d917,38.887227,121.541704,38.999601,121.619102,17:15:00
afba3c26-6d85-435e-a638-718d26ba0eab,38.91402,121.612018,38.910096,121.473182,17:29:30
af3ad15f-5803-4d7b-859a-283105a84e4f,38.887361,121.541361,38.831785,121.497635,17:15:00
ae870246-a80d-4963-be8f-69727178476f,38.847725,121.511966,38.932195,121.516243,17:15:00
adb4b882-0b96-45e2-b2a1-b9fe9208ffbf,38.848211,121.511784,38.881276,121.570188,17:15:00
a9ea4739-656e-4997-867b-777c687eeda2,38.887227,121.541704,38.96912,121.611963,17:15:00
a7879cfb-651f-4ca3-8446-f18509efe916,38.848022,121.512024,38.877765,121.507911,17:15:00
a5614785-1b60-42b8-9247-aefe0c64f917,38.847988,121.511854,38.923373,121.545289,18:15:00
a317af8b-ab19-415c-a60c-0f2fc3783547,38.887227,121.541704,38.972638,121.55092,17:15:00
a2b3ee90-18d3-4ace-a742-7ee2f4bbc85f,27.830282,113.178383,27.813498,113.113029,19:00:00
a288bf1d-bbbd-4725-9f42-8ae48c2965d9,38.847988,121.511854,38.923373,121.545289,18:15:00
9eae0d49-335a-4401-a5a7-a5a80d0bf006,38.887227,121.541704,38.938661,121.566591,17:15:00
9ea9d9f4-efd6-4963-b892-89c9e51f26da,38.887227,121.541704,38.930856,121.601453,17:15:00
9e76ecba-2297-4902-87ab-12403f3b0547,38.848022,121.512024,38.876878,121.518117,17:15:00
9e5fafe7-c428-4ac8-914f-7fdd62486841,38.887227,121.541704,38.885458,121.650712,17:15:00
9e155617-0977-4083-ac4d-b87d0916001b,38.887227,121.541704,38.909023,121.472333,17:15:00
9b7ddf19-23be-48a3-9e58-a300d3a0e09a,38.887327,121.541532,38.85254,121.50956,17:45:00
99d4c731-9abf-4da9-975b-9a683378fe14,38.887227,121.541704,38.885458,121.650712,17:15:00
98518579-8ef2-4b3b-a89d-e37b903475a7,41.81545,123.43911,41.82641,123.3596,17:45:00
981b4996-08cf-4d7a-a8e4-e2d2579f0c3b,38.887227,121.541704,38.9874,121.585537,17:15:00
9772601f-b79e-4e29-8f05-945b310d0872,38.887227,121.541704,38.972638,121.55092,17:15:00
95a65996-c458-4016-8c2c-89ab4dcd0b52,38.887227,121.541704,38.983134,121.583616,17:15:00
956bbc1b-9680-41f0-a1a7-294b003e0f56,38.887327,121.541532,38.832579,121.403439,17:45:00
94ef28dc-1287-4ae9-b95e-a17820af12ff,38.860108,121.522175,38.858283,121.528501,17:52:00
90188271-0243-4166-85b2-0739822192bd,38.847988,121.511854,38.946,121.539177,18:15:00
901660f6-92e1-4a5b-9129-6a0b8a90548c,38.92459869,121.6551819,38.9784584,121.5455704,16:00:00
8ff1985b-d860-42c3-b393-b95a588f0587,38.918476,121.630998,38.994421,121.595497,17:51:00
8edfc266-6cde-46a8-ba95-d2631b40a771,38.919443,121.657652,38.919443,121.657652,18:25:00
8ec2d92f-f7a2-4ac7-87ca-f63efdf09aeb,38.859921,121.522964,38.916786,121.541826,17:15:00
8eb53340-036c-4013-9b71-bc1c2f950491,38.882922,121.545483,38.852676,121.521615,17:17:00
8e893dd5-ca59-4222-ab54-0992163fa541,41.7747,123.43549,41.71488,123.44986,18:00:00
8dbc48c7-74e6-415a-9f51-1c33832c0bd7,38.8578,121.527947,38.933438,121.585977,17:15:00
8d6d7c27-5cf1-4411-9482-395c18d670d1,34.750256,114.40264,34.82965453,114.2532366,15:50:00
8d612cb1-6988-4c28-9eb6-3881ccdd1cad,38.924184,121.653702,38.890317,121.528828,18:00:00
8922c2ef-a89e-458d-b084-e530d6cccf56,38.847988,121.511854,38.923373,121.545289,18:15:00
8858bf7b-2a86-4354-b1a4-78ec91bf6607,38.887294,121.541532,38.857507,121.527769,17:15:00
86c154ef-ac9d-4c94-8a05-a81336e2a319,38.857444,121.52785,38.876878,121.518117,17:22:27
8643b418-9fba-4c4c-b564-40453dcfde85,38.857657,121.52801,38.885458,121.650712,17:15:00
84c8c953-4dc4-49ee-a124-c99095b33747,39.997,116.32716,40.01423,116.35353,17:15:00
83f595ec-908b-4844-bc87-9c6bbc150b9e,38.887227,121.541704,38.976149,121.627713,17:15:00
83c7251e-d990-4254-8d9b-a42d51c396e4,38.887177,121.541833,38.887951,121.500167,17:15:00
838045c7-2200-4631-98f1-d5e92098abb4,38.95968,121.594626,38.918843,121.585527,17:00:00
7fdd3852-16ea-457e-bc9f-c1d9a1b6efaa,38.857752,121.528063,38.975868,121.491828,17:15:00
7e02934f-6c1f-41f9-a575-4a53b67558f3,38.857657,121.52801,38.885458,121.650712,17:15:00
7d43a454-0bdd-45d2-a6c5-d79725553dcf,38.906916,121.59373,38.878202,121.671811,17:36:00
7a7645a8-ec69-48d5-ad0f-7b31debd40be,38.847988,121.511854,38.923373,121.545289,18:15:00
7a2f7649-136b-4f62-ab42-6b2136e3f7c5,38.887327,121.541532,38.832579,121.403439,17:45:00
796776a9-7830-4be3-8f5b-012d5882ea87,38.887227,121.541704,38.973747,121.626217,17:15:00
763e8994-9320-494d-b4e5-1edc0064b131,38.887227,121.541704,38.917976,121.656767,17:15:00
75f382bb-5274-43c3-b33e-309e04610a1a,41.81179,123.4159,41.807178,123.408633,18:05:00
75dfb628-845a-4c2f-a6f5-4f06d02dcfc7,38.857444,121.52785,38.877765,121.507911,17:22:27
725fc6f0-84bf-4ec9-91b3-954dcf2c9a58,38.887177,121.541833,38.886613,121.525112,17:15:00
719f69e2-abdb-47e0-97c8-2731fddcead5,38.847725,121.511966,38.989836,121.514666,17:15:00
71817f67-1986-4efc-8ed1-2918f201ee2f,38.852676,121.521615,38.850598,121.397095,17:17:50
712ca633-f248-4c44-abec-76b92875619e,38.925287,121.643456,38.954369,121.600474,17:18:00
70724f55-a50e-43b2-8753-39bf6e4e10b7,38.859683,121.523516,38.973377,121.579442,17:35:00
6cb25a2c-0acd-44b6-8343-e9b32699d11d,38.883282,121.538391,39.111076,121.719028,18:00:00
6a74d6d0-6204-442b-aad2-b97c3de45ed8,38.921201,121.647383,38.994421,121.595497,17:45:00
67f8b74a-507d-4fc1-9f42-e3d603c76945,38.874938,121.546077,39.002635,121.619586,17:27:40
6732015a-5353-430f-8898-b9a26917d57e,38.862553,121.523354,38.981689,121.379166,17:00:00
668d4a77-dbd8-4a0f-b8b9-71a3467e8be9,38.857745,121.528032,38.941361,121.547144,18:15:00
661f38d5-8d42-4b42-8d5e-6ff1e78834a3,38.957901,121.547534,38.951342,121.519036,17:49:04
63169f90-e92b-45e5-bcc2-e8f013f50601,38.857752,121.528063,38.975868,121.491828,17:15:00
61ea9a7f-01fd-4817-953d-767f89f96549,38.847988,121.511854,38.923373,121.545289,18:15:00
614e892f-222d-42e0-ac46-7bbca7354f9c,38.848022,121.512024,38.876878,121.518117,17:15:00
60fd7093-6fee-4a36-a7fd-f96ea1823891,38.923018,121.648732,38.894692,121.585312,18:15:00
60763d6b-c424-470b-be81-813d952e7dcd,39.997,116.32716,40.01423,116.35353,17:15:00
5f702eed-ba8d-43e4-adc7-b422b84eb84b,38.887227,121.541704,38.919475,121.555803,17:15:00
5c96780f-bde1-46e4-92d4-8b888ee32fc7,41.81561,123.438724,41.78256,123.349254,18:10:00
5b969970-aabd-4480-99a8-c8fb5e172fc0,38.887177,121.541833,38.887951,121.500167,17:15:00
5b5791ac-f3a5-4598-b06d-ec3ec3a15ca0,38.887227,121.541704,38.885458,121.650712,17:15:00
5a6cb009-412a-43a1-9d3f-d3f6266643d7,38.887108,121.541834,38.989833,121.514667,17:15:00
5a0f47d9-54e0-4452-ab61-1c8abfe9a32f,38.991598,121.58801,38.916805,121.668747,18:00:00
58769897-76d3-42a7-a373-f21f037b21ba,41.81561,123.438724,41.78026,123.36072,18:10:00
57ca3861-2157-4c1e-8bb8-947c9997b0a0,38.883749,121.580302,38.919443,121.657652,17:36:10
56953129-a358-4fb7-970f-f33fef258b6f,38.887227,121.541704,38.967656,121.60488,17:15:00
566fdc5a-9c72-4c3f-b34b-c92e78bdbec4,38.887327,121.541532,38.848251,121.400332,17:45:00
559d1491-f558-414a-b2d8-afcaf35a1c85,38.854988,121.525789,38.847398,121.518027,17:46:20
558094c4-f615-4dff-97cf-d41b72b13fa3,38.887177,121.541833,38.886613,121.525112,17:15:00
555ce503-b7a9-4c2b-a034-c8a9e6951cd6,39.997,116.32716,40.01423,116.35353,17:15:00
54f88b94-036c-45b0-813f-96555d94d601,38.925333,121.660278,38.938479,121.575866,16:00:00
54d0e4ba-a64e-493b-b039-b0b1ecc80aaf,38.887294,121.541575,38.903372,121.578019,17:15:00
54a77894-3378-4a87-bd1e-5667b259b8bf,38.848211,121.511784,38.916168,121.630934,17:15:00
540623b0-7647-46ca-a8e5-0e7d2acd527b,38.887177,121.541833,38.877765,121.507911,17:15:00
52f17511-2ef6-456b-8fcb-0085171516b8,38.847725,121.511966,38.932195,121.516243,17:15:00
52961e1e-cbc1-4fb5-b3a5-0969a39e4925,38.939234,121.578275,38.957943,121.547405,17:59:47
524d8955-f438-45e3-bebe-05f09be75dc8,38.921194,121.647409,38.923176,121.591747,17:15:00
5237ff6d-68bc-418e-bc7e-7fcad51d8677,38.856823,121.465668,38.92947,121.530434,17:45:00
512bb72e-d014-43ed-ab59-05bcb12984e6,38.847988,121.511854,38.946,121.539177,18:15:00
511cd89f-6a77-4bc2-812d-f4d63c7f4fd6,38.887177,121.541833,38.886613,121.525112,17:15:00
4fded787-2d84-434f-9466-b82dd4623778,38.857752,121.528063,38.975868,121.491828,17:15:00
4f02dfc1-1312-42d8-898f-a195de23e3d2,39.997,116.32716,40.01423,116.35353,17:15:00
4c4a9b43-43eb-4589-beb0-1a2004567619,38.887327,121.541532,38.848251,121.400332,17:45:00
4bfdd908-e60e-4628-8caf-f0860327781d,38.887177,121.541833,38.887951,121.500167,17:15:00
4b0c2f14-f807-487e-9c73-8699bea1ddbd,38.887227,121.541704,38.951342,121.519036,17:15:00
49daa27c-211d-489b-8e59-4d9dd6aaf33a,38.921765,121.609293,38.932543,121.569529,17:26:10
49d42ae1-62c4-4e52-b432-a2fb50dc630d,38.891511,121.538097,38.970264,121.452504,17:30:00
48c3e213-2515-4bdb-8dbc-f6564fa2b39e,38.887177,121.541833,38.886613,121.525112,17:15:00
4869d1bc-5a20-4169-b955-67eafb104fcf,38.848211,121.511784,38.919566,121.65658,17:15:00
44075cef-82e7-4d0a-92fd-297094c09f89,38.888118,121.54531,39.002646,121.619404,17:50:00
421a470f-d880-43dd-bcec-c0fa7d63ac6d,38.900433,121.599635,38.928088,121.672567,17:42:30
40e86254-2d2d-44f6-a050-0d1b1f132261,38.903372,121.578019,38.923956,121.60152,17:28:00
3fba8d5e-ce60-47a6-b874-e17477419c45,38.857741,121.527951,38.843778,121.513763,17:45:00
3fa0af03-016a-46b8-9a1b-b2f26ab7047b,38.847258,121.51373,38.975281,121.491425,17:40:00
3cc3e2b3-bfc3-4c85-94d5-833bbd574317,38.887227,121.541704,38.939234,121.578275,17:15:00
3bebd5c8-1afe-432a-b830-74b736ad3545,39.997,116.32716,40.01423,116.35353,17:15:00
3bcbafb0-e738-480c-b322-12dfbc30dd51,38.887227,121.541704,38.918098,121.571524,17:15:00
3a001cfe-7c20-4867-9391-026b08ba1778,38.815899,121.166044,38.859677,121.52623,16:34:00
383f12bd-6724-451d-9185-053ddf70832f,38.887227,121.541704,38.946,121.539177,17:15:00
34dd3eee-cc06-448e-b93a-194686da15f7,38.888176,121.545079,38.869508,121.537315,18:15:00
33fe8d35-0038-4498-9679-028849c7aabe,38.991977,121.599278,38.926395,121.647971,19:00:00
33c3f937-cb11-4445-9b56-13936533b645,39.997,116.32716,40.01423,116.35353,17:15:00
3335dd56-03b9-46a4-9fb2-e12273cffc94,38.847577,121.512046,38.936257,121.567796,17:15:00
3261edd3-a442-4a27-9dc0-02a94bb31331,38.933366,121.585922,39.013962,121.608457,18:06:00
3048f57b-924c-4b6f-9f04-fea158a5b724,38.848022,121.512024,38.877765,121.507911,17:15:00
2ea56335-368f-4dff-a418-3f7d6d2f19be,38.923018,121.648732,38.857507,121.527769,18:15:00
2b692eb4-1673-434a-a0eb-41fcbc375b41,38.847577,121.512046,38.92424,121.57292,17:15:00
2b2aeac5-ac81-4a82-ae09-c99acaeda429,38.887177,121.541833,38.877765,121.507911,17:15:00
29452c56-e4b5-4ce7-8fbd-caae0bb4f131,38.9692955,121.4657516,38.88328171,121.5383911,20:00:00
27a89ab3-3d6b-4b34-bd15-f2ed239dee6e,41.81545,123.43911,41.82641,123.3596,17:45:00
248c0d94-2b85-4c59-8c70-a7cbbde45beb,38.918476,121.630998,38.981984,121.592076,17:51:00
241f3d0e-86ee-4dec-b22c-ba276a75d95d,38.898316,121.56673,38.923085,121.649097,17:23:40
2374c16b-4ab6-4abf-b37c-791c66022e4c,38.888176,121.545079,38.858985,121.525684,18:15:00
213ce76b-f2f8-4e63-ba58-6e5ceec90eb1,38.887177,121.541833,38.877765,121.507911,17:15:00
211a4fd8-7550-4064-a768-1d24dab3990f,38.92021,121.639626,39.055989,121.775629,17:00:00
2098b0e4-f88f-4438-8af3-a6acd82533a2,22.761299,112.962974,23.257275,113.78002,18:00:00
1de39150-6e59-4064-a7ad-3165661026db,38.8578,121.527947,38.951415,121.579052,17:15:00
1d70cacc-d416-49d2-9159-a1c34bf562ff,41.836182,123.419289,41.79205,123.295602,17:45:00
19554ed1-e2c2-42c8-b92d-0e1a3aefb158,38.859962,121.525331,38.908892,121.473901,18:10:00
190babfb-f85a-4fdd-9f60-e9f1d284b843,38.887227,121.541704,38.885458,121.650712,17:15:00
17bccae1-ebe7-4871-95b8-ceb7dab01560,38.857506,121.527769,38.850598,121.397095,17:15:00
1754756e-536e-4082-a28a-1b4c22d9382b,38.89845,121.562107,38.955243,121.556406,17:24:30
16cf31f9-347d-47fb-804b-6510b358bf9f,38.887227,121.541704,38.937016,121.56253,17:15:00
168ebdf3-4b1b-491b-a2ae-02ef0a9d0385,38.921095,121.648166,38.927633,121.533723,17:15:00
1579c5ad-578f-45bc-bad7-58b8105dc780,38.847725,121.511966,38.923355,121.545248,17:15:00
146128ad-ca70-4938-8319-29c0584556c3,38.887227,121.541704,38.972638,121.55092,17:15:00
145c3c4f-f816-4f83-9cc1-b990cac771ec,38.887227,121.541704,38.923956,121.60152,17:15:00
144e3cef-b552-4dc5-bd14-83dcfc5bd797,38.916953,121.648597,38.883834,121.513145,17:00:00
13140df7-cf5b-4590-ae0f-e8c7e751cc63,39.043657,121.798584,38.882309,121.561073,17:00:00
0e9b104a-e2e4-416f-b660-5608647822db,38.848211,121.511784,38.919566,121.65658,17:15:00
0d9c7bc1-d2ce-44ba-b09a-8656a1e64e8d,38.874938,121.546077,38.946204,121.546876,17:36:00
0bb47734-5d0b-4ca0-9062-a0bfef46aa30,38.92424,121.572917,38.957901,121.547534,17:37:24
09f085fa-d0d8-4afa-9261-2e146d93dd9c,38.847666,121.512022,38.892033,121.649251,17:40:00
096387aa-75b1-4495-98ea-b2171bbd4473,38.887227,121.541704,38.887122,121.634484,17:15:00
09557cb9-b650-4a6a-b1b6-75e6c955270e,38.887227,121.541704,38.999601,121.619102,17:15:00
073ae044-acbe-4f54-b215-6b255fb9308c,38.869508,121.537315,38.857537,121.508997,17:22:40
0694df6d-33ba-407a-82d2-fd377a111d4b,38.910171,121.566351,38.953603,121.536708,17:28:57
06668f80-1fa0-4bed-856a-8e8e9cf31a1e,41.799649,123.356634,41.794148,123.30879,18:15:00
05ed48d9-2446-4ab6-aaa0-c4a66d67bc9c,38.887227,121.541704,38.976149,121.627713,17:15:00
05ecac0e-c0cc-4839-ba2d-b27ce83f66cf,38.921201,121.647383,38.950514,121.587286,17:45:00
059613cb-c000-45db-8e91-3f9a107e68cc,38.917976,121.656767,38.917976,121.656767,18:05:00
0253a2d4-d39a-4e95-bbb3-5e5411f9f514,38.858283,121.528501,38.947388,121.561843,17:55:00
01a89880-898a-475f-a695-ad4982f20078,38.847564,121.512037,38.977673,121.581069,17:20:00
0083811f-0950-4167-9669-c7ff42aadba5,38.954384,121.600123,38.954384,121.600123,18:05:00